,username,tweets,hashtags,retweets,mentions
227,RJ_Balaji,"Youngsters, Ajith, Vijay and other stars fans we need you big time. Lets go out n do d best possible. Form small local groups, help ur area.",,779,
228,RJ_Balaji,Guys.Wake up.Only way to make things better is to go out n do watever little things possible in our area.Macro level.lets do it small groups,,145,
229,RJ_Balaji,Medical emergency. Plz read and help.,,80,
230,RJ_Balaji,Dad expired and stranded. Very sad. Some one plz help.,,143,
231,RJ_Balaji,Pallavaram. Anybody. 4 families. Plz help.,,152,
232,RJ_Balaji,Yaarunga neenga.!?! Stay safe. https://twitter.com/sivavaluvar/status/671790943788392448,,14,
233,RJ_Balaji,My friend lives thre. Will ask him to call them. Someone else ? Plz help. https://twitter.com/parvezashmi/status/671786448941543424,,34,
234,RJ_Balaji,@jayam_mohanraja @actor_viishnu @Udhaystalin @Actor_Siddharth will call u in d morning wit d plan sir.,,26,@jayam_mohanraja @actor_viishnu @Udhaystalin @Actor_Siddharth
235,RJ_Balaji,Medavakkam. Someone there ? Family of 4.,,51,
236,RJ_Balaji,Aiyo. Sad. Any doctor plz help d child.,,128,
237,RJ_Balaji,Anyone. Plz come. Do wat is possible from ur side.,,38,
238,RJ_Balaji,"Anyone with a big car,any vehicle tat can get thro this rain, take it,reach out to as many as u can in ur area.plz drop them in a dry place.",,75,
239,RJ_Balaji,"Anyone near pammal, pozhichaloor ? Plz help",,61,
240,RJ_Balaji,"Feel so helpless sittin here. Going to get out of d house wit frnz to help as many as we can.Thse wants to volunteer, sherin 90-03-058479",,135,
241,RJ_Balaji,Any doctors near by madipakkam !?! Plz help. https://twitter.com/tkollywood/status/671772172625383424,,298,
242,RJ_Balaji,Those in need of Doctors.,,121,
243,RJ_Balaji,Kedachudha !?! All of us tweeted befre an hour..! Plz help.,,78,
244,RJ_Balaji,"IMP - Those who want to volunteer to go out now/tomorrow, help ppl who are stranded, Plz contact Sherin -+91 90-03-058479 of natchathra NGO.",,536,
245,RJ_Balaji,This feels terrible. urappakkam reach panna any possiblity ?Many stranded their. Plz help. https://twitter.com/saranonline/status/671753867910971392,,330,
246,RJ_Balaji,Thank u. Godbless u.,,36,
247,RJ_Balaji,@ViNoTh05May89: Mr.Shane +919884942050 #Kindly share the news as soon as to many people . Our mom she is!!!,,11,@ViNoTh05May89
248,RJ_Balaji,Best way is to contact d army helpline. Ill call now. Someone else try informing them too.,,81,
249,RJ_Balaji,"Guys.. Plz dont pass on random fwds. As that might create lot of choas, when there is thousands of them in desperate need. #ChennaiRainsHelp",#ChennaiRainsHelp,155,
250,RJ_Balaji,Someone .. Plz.,,121,
251,RJ_Balaji,Any contact no.!?! Will make sure someone reaches them asap. https://twitter.com/rprabhuvk/status/671745899597434880,,91,
252,RJ_Balaji,"Anyone stranded in T nagar,Ekkadudhangal, Anna nagar west/east Kottur, besantngr, alwarpet n adyar. U av a place to stay, call- 46946000.",,809,
253,RJ_Balaji,"Call 044-46946000. One small room cld b d biggest act of kindness. In times of crisis, #WeNeedEachOther #PlzShare",#WeNeedEachOther #PlzShare,1282,
254,RJ_Balaji,@ibnlive @TimesNow @ndtv @IndiaToday rebrand urself frm national news channel to North India news channels. #YourJournalismSucks,#YourJournalismSucks,486,@ibnlive @TimesNow @ndtv @IndiaToday
255,RJ_Balaji,"Times now, CNNIbn, NDTV n Headlines today, rebrand urself frm national news channel to North India news channels. Your journalism sucks.",,1855,
256,RJ_Balaji,"Terrible times,its easy to b compassionate n caring here. #Plz reflect d same in real time to our fellow beings and animals. #MuchNeeded",#Plz #MuchNeeded,71,
257,RJ_Balaji,@katthik_map u win..! One point.! Next .!?! ,,3,@katthik_map
258,RJ_Balaji,Win d match ..! ,,12,
259,RJ_Balaji,Aahhhh..! ARR concert in Chennai..!! :),,61,
260,RJ_Balaji,@beastoftraal haha..! Moonooru varushathuku apuram mooku mutha..!?! Kyoon hein ,,0,@beastoftraal
261,RJ_Balaji,Super Thatha ..! :) #Part02 #chennairains #TheyNeedUsMoreOfUs,#Part02 #chennairains #TheyNeedUsMoreOfUs,113,
262,RJ_Balaji,Super Thatha ..! :) #Part 01 #chennairains #TheyNeedUsMoreOfUs,#Part #chennairains #TheyNeedUsMoreOfUs,119,
263,RJ_Balaji,Super Thatha ..! :) #chennairains #TheyNeedUsMoreOfUs,#chennairains #TheyNeedUsMoreOfUs,15,
264,RJ_Balaji,@actorkaruna samehere. soon :),,0,@actorkaruna
265,RJ_Balaji,@actorkaruna Sorry Buddy..! Vara mudiala nethu..! Hearing good things bout d film..! Naasam pannunga ..! Will watch soon :),,3,@actorkaruna
266,RJ_Balaji,@Udhaystalin All d very best and Happy bday Udhay..! :),,6,@Udhaystalin
267,RJ_Balaji,@MadrasBachelor Happy Bday Surrender..! Wishing you many more purposeful articles and a great year ahead..! :),,0,@MadrasBachelor
268,RJ_Balaji,"Chennai comes to an halt.! Unimaginable scenes. Plz stay indoors. Completely not advisable to go out. And those struck in road, reach safe.",,171,
269,RJ_Balaji,Correctu. Budhiku theriyadhu. Manasuku therila. ,,9,
270,RJ_Balaji,Appreciate ur efforts n respect d drivers fr their extra hours. Yet only ur boats were visible not d cabs.,,19,
271,RJ_Balaji,"Yes, Autos charge more.Yet in any given situation, u can find them on road. Ola and Uber, u just can't vanish wenever it rains. #NotRight",#NotRight,110,
272,RJ_Balaji,@VettriTheatres @Chennai927BIGFM is my oray veedu..! Vazhara- vaazha pora veedu..! ,,5,@VettriTheatres
273,RJ_Balaji,@VettriTheatres Thank u Rakesh :),,0,@VettriTheatres
274,RJ_Balaji,Thank u :),,9,
275,RJ_Balaji,"They need us, More of us. #chennairains #PlzShare",#chennairains #PlzShare,316,
276,RJ_Balaji,"They need us, More of Us. #chennairains #PlzShare",#chennairains #PlzShare,320,
277,RJ_Balaji,@Pali2285 Happy Birthday Pallavi..! Thank u for being a great friend..! 'U r better than d best..!' ,,1,
278,RJ_Balaji,Men may come n go.. Aana Ramanan Sir will stay on forever..! ,,52,
279,RJ_Balaji,Very big comparison. Yet feels really good. Thank u :),,15,
280,RJ_Balaji,@KATHIR3894 haha.. Enn kudumbathuku illadha akkarai ungalluku.. Aana Illa Kathir..!,,0,@KATHIR3894
281,RJ_Balaji,Naanga Podiyan paatu from #Pugazh ..! https://m.youtube.com/watch?v=8CMYgNBjSR8 #Pondicherry #Kudimagan #SuyanalamKarudhiVeliyeduvor,#Pugazh #Pondicherry #Kudimagan #SuyanalamKarudhiVeliyeduvor,20,
282,RJ_Balaji,@bharath1 Thank u Bharath :),,0,@bharath1
283,RJ_Balaji,@netcitizen Thank u Aravind ,,0,@netcitizen
284,RJ_Balaji,Man of d moment - Ramanan Sir..! #Unplugged #JagulJugal #YouthIcon #Re #Flashback,#Unplugged #JagulJugal #YouthIcon #Re #Flashback,107,
285,RJ_Balaji,Happy Bday Thangachee..!! U r d best.! #OruKootuKiliyaga #HBDLadySuperstarNayanthara,#OruKootuKiliyaga #HBDLadySuperstarNayanthara,339,
286,RJ_Balaji,Indha idea thoonama poiduchay ..! ,,15,
287,RJ_Balaji,@krishashok ya I know.. One of d best things bout TN is ticket velai.. Adhuvum pochu na..,,0,@krishashok
288,RJ_Balaji,@krishashok Foreign la apdi aana paravalla.. Naama thaaai mannula ,,0,@krishashok
289,RJ_Balaji,"Imax la padam paaka moonu ticket vaangi,phoenix mall la parking ticket um vaangina, Namma veeta Income tax raid urudhi.! #MoonuthiThonnuraaa",#MoonuthiThonnuraaa,304,
290,RJ_Balaji,@Poetbala naalu padathula ,,2,@poetbala
291,RJ_Balaji,Hahaha..! Hifi schools kindly note..! ,,8,
292,RJ_Balaji,#chennairains #PaavaPattaParents #NimmadhiyaThoongaVidungada,#chennairains #PaavaPattaParents #NimmadhiyaThoongaVidungada,106,
293,RJ_Balaji,"Got d video on Whatsapp. Donno if it s Chennai or Bihar. Taken now or eppovo. But wherever n whenever it was taken, it s very disturbing.",,11,
294,RJ_Balaji,"Got this video on Whatsapp. The attitude of other biker, Somewhere something s not right wit most of us.",,165,
295,RJ_Balaji,Just went around d city. Every place and road looks scary. Pity ppl on roadside. Atleast we av d option of staying safe at home.Unfair.,,98,
296,RJ_Balaji,"@GhibranOfficial Not only this award, U deserve much more..! Godbless Ghibran ..! :)",,6,@GhibranOfficial
297,RJ_Balaji,Hahaha..! Naanum Rowdy Dhaan Dubsmash..! :) https://www.facebook.com/che.ganesh/videos/903936259660122/,,26,
298,RJ_Balaji,#ParisAttacks,#ParisAttacks,36,
299,RJ_Balaji,@gopalbalaji hahaha..! Srikanth kitta solrane ,,0,@gopalbalaji
300,RJ_Balaji,"We crib bout our office fr not givin leave fr rains.But in d same mazhai,if there s no paal packet outside our house,we get totally annoyed.",,122,
301,RJ_Balaji,@Actor_Siddharth Ya ya he s Bhai friend only..! @BeingSalmanKhan,,6,@Actor_Siddharth @BeingSalmanKhan
302,RJ_Balaji,@Actor_Siddharth Salman Khan is your friend also ..!?! ,,9,@Actor_Siddharth
303,RJ_Balaji,@iamVikramPrabhu All the very best Vikram..! Rock it wit Wagah..! @immancomposer @GnrKumaravelan @iamranyarao,,7,@iamVikramPrabhu @immancomposer @GnrKumaravelan
304,RJ_Balaji,"All set to watch #Vedhalam at 4am..! Excited bout the theatre experience, which am sure will b as electrifying as a 10000 walla.! :)",#Vedhalam,673,
305,RJ_Balaji,@Premgiamaren ,,2,@Premgiamaren
306,RJ_Balaji,#2RubaMezhuguVarthi #KudumbathodaKailaSadham #HappyChennaiRains :),#2RubaMezhuguVarthi #KudumbathodaKailaSadham #HappyChennaiRains,197,
307,RJ_Balaji,"@VigneshhShivan U deserve all this and more..! Thank you machi for d trust and love.. And Yes, we will remain mustafa-mustafa ..! ",,15,@vigneshhshivan
