,username,tweets,hashtags,retweets,mentions
163,flyvenkat,"Need a 5kv DG in Mugalivakkam.Emergen­cy!father a COPD patient,need to run Oxygen & bipap: 9840997657/­22523118 #chennairainshelp #Chennai",#chennairainshelp #Chennai,1,
164,flyvenkat,"Help needed: Perungalathur, Zion street, (near gk moopanar streeet) is flooded. #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,0,
165,flyvenkat,"Guduvancheri flood help: 9884124248,9884566811,9840445960,9840810404 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,44,
166,flyvenkat,"People who can provide packets of bread, contact 9840304108, 9444015333, 9840165666 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,17,
167,flyvenkat,"For distribution help with food,medicine,biscuits, etc, Vinak-7401687681 , vinoth-9551037178 Nazir-8122809022 #Chennai #chennairainshelp",#Chennai #chennairainshelp,9,
168,flyvenkat,"For food/accommodation, Varsha Narayanan : 9940572756 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,0,
169,flyvenkat,"Urapakkam: Family with 15-month old baby stranded. To help, contact 9176839555,984­1226222 #chennairains #Chennai #chennairainshelp",#chennairains #Chennai #chennairainshelp,99,
170,flyvenkat,3 year old baby is in emergency in Madipakkam..they need boat services/doctor. contact 9566167279 #chennairains #Chennai #chennairainshelp,#chennairains #Chennai #chennairainshelp,20,
171,flyvenkat,"Akshay (9884854564) can help in Anna Ngr, Villivakkam, Padi #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,0,
172,flyvenkat,Palazzo (Vadapalani) & S2 (Perambur) are taking people. #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,3,
173,flyvenkat,Crescent college is opened for shelter In VANDALUR #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,2,
174,flyvenkat,"Update: SRM, Satyam, Mayajaal and Phoenix Mall are full #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,1,
175,flyvenkat,Gopal (9003096697) can accomodate 5 ppl in Thiruvanmiyur #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,42,
176,flyvenkat,Indian Navy has positioned 10 of their divers/rescue personnel with boats at Adyar. Contact 04425394240 #Chennai #chennairainshelp,#Chennai #chennairainshelp,21,
177,flyvenkat,"can help people around nungambakkam , kodambakkam, egmore, royapetah mount road: yasir: 9840882526 #chennairains #Chennai #chennairainshelp",#chennairains #Chennai #chennairainshelp,2,
178,flyvenkat,A lady in labour in madipakkam area needs help. Contact 8122226002 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,5,
179,flyvenkat,Providing food/medicines in any area. Charanya 9841040880 / Sriharan 9841078675 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,7,
180,flyvenkat,Humzaa Sheriff : +91 9944882303 (before 10AM tomorrow) to arrange food for needy. #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,0,
181,flyvenkat,"Ashwin - 7299909972, Metupakkam, can accomodate 3-4 people #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,4,
182,flyvenkat,"Boat help in Tambaram, Vandalur, Perungalathur, Oorapakkam: 9840920186,9962634858, 9500002000 #chennairains #Chennai #chennairainshelp",#chennairains #Chennai #chennairainshelp,3,
183,flyvenkat,"Urapakkam: Pregnant lady stuck, mobile: 9500014131 Can someone help? #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,4,
184,flyvenkat,"Rescue: Ajit 9176688888, Lenin 9443377288, 9751333330. Sundar, Jose 9500052626 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,10,
185,flyvenkat,Blankets donation/requirement: Sruthi/Anirudh 9884554553 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,1,
186,flyvenkat,Food requirement/distribution/donation: Runima 9884131162 / Prasad 9940040199 / Avinash 95511664444 #chennairainshelp #chennairains #chennai,#chennairainshelp #chennairains #chennai,74,
187,flyvenkat,"miresh (9940628805), can accommodate 5-6 males, Kilpauk #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,25,
188,flyvenkat,Oldwashermenpet: can accommodate up to 6 people. Contact: 9884416838 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,2,
189,flyvenkat,Ambattur: Accomm./boat facility available at Sethu Bhaskara http://Hr.Sec.School #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,2,
190,flyvenkat,Royapettah: House available to accomodate 20 people: Call Nithyanandam: 9043866774 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,23,
191,flyvenkat,"Mayajaal Opens Shelter To Peoples For Accommodation: ECR,OMR,Kovalam People #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,0,
192,flyvenkat,"For food distribution, contact : Ram Pranav (8754228413) #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,15,
193,flyvenkat,Ullagaram: can accommodate 4 members with food: Contact: Vijayanand: 9094500856 #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,1,
194,flyvenkat,Royapettah: Mechanic for car/bike free of cost Mir Mohammed Medhi (9003186265) #chennairains #Chennai #chennaifloods #chennairainshelp,#chennairains #Chennai #chennaifloods #chennairainshelp,113,
195,flyvenkat,"Alwarpet: Can accommodate 10 to 15 ppl, Ravi 9003233127 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,5,
196,flyvenkat,"2/3 adults accomodation available in Navalur, Contact: 9445318694 #chennairains #Chennai #chennaifloods #chennairainshelp",#chennairains #Chennai #chennaifloods #chennairainshelp,13,
197,flyvenkat,"Contact Surender Raj (9952535488) if you want to help 400 people stranded near Paiyanur, OMR #ChennaiFloods #Chennairainshelp #Chennai",#ChennaiFloods #Chennairainshelp #Chennai,16,
198,flyvenkat,"Contact Shane, Nolambur (9884942050) if you can help with oxygen cylinder for his mother. Urgent #Chennairainshelp #chennaifloods #chennai",#Chennairainshelp #chennaifloods #chennai,1,
199,flyvenkat,#chennai #NGOs please contact https://www.facebook.com/memeschennai/ Many people are ready to volunteer/help! #chennairainshelp #chennaifloods #chennai,#chennai #NGOs #chennairainshelp #chennaifloods #chennai,0,
200,flyvenkat,"Akshay (9884854564), Villivakkam, can accommodate 2 person #ChennaiRains #ChennaiRainsHelp #ChennaiFloods #Chennai",#ChennaiRains #ChennaiRainsHelp #ChennaiFloods #Chennai,22,
201,flyvenkat,"20 slum people in need of food tomorrow morning parameswaran nagar, adambakkam, #chennai Chandramohan 8939074697 #chennairainshelp #chennai",#chennai #chennairainshelp #chennai,14,
202,flyvenkat,"If anyone/animal around chennai is helpless, Inform SRM Social club: 9840293438 #ChennaiRainsHelp #chennairains #Chennaifloods #chennai",#ChennaiRainsHelp #chennairains #Chennaifloods #chennai,1,
203,flyvenkat,Kalyan from nanmangalam (8754443219) pls contact for stay food or clothes. #ChennaiRainsHelp #chennaiRains #ChennaiFloods #Chennai,#ChennaiRainsHelp #chennaiRains #ChennaiFloods #Chennai,23,
204,flyvenkat,"Raja (96-00-721345), Bachelors room in Thoraipakkam, can accommodate people. #chennairains #ChennairainsHelp #ChennaiFloods #Chennai",#chennairains #ChennairainsHelp #ChennaiFloods #Chennai,1,
205,flyvenkat,"Accommodation available for 20 ppl in OMR, CONTACT 9940980186 #ChennaiRains #chennaiRainsHelp #chennaiFloods #Chennai",#ChennaiRains #chennaiRainsHelp #chennaiFloods #Chennai,3,
206,flyvenkat,#Army Helpline is now open (9840295100) #ChennaiRainsHelp #ChennaiFloods #chennaiRains #Chennai,#Army #ChennaiRainsHelp #ChennaiFloods #chennaiRains #Chennai,0,
207,flyvenkat,Phoenix at Velachery is now open to acmdate 400- 500 membrs. Go wth id proof. #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,2,
208,flyvenkat,"Franklin, East tambaram: can accommodate 10 people, Contact: 8939382488 #ChennaiFloods #chennairainshelp #chennairains #Chennai",#ChennaiFloods #chennairainshelp #chennairains #Chennai,3,
209,flyvenkat,"Chennai chepak lodge, can accommodate two family members with food: Satish (9944089667) #chennairainshelp #Chennaifloods #Chennai",#chennairainshelp #Chennaifloods #Chennai,4,
210,flyvenkat,"TH road/Tondairpet: Can accommodate around 100 people in apts, 20 volunteers available, Chetan (9840191291) #Chennai #ChennaiRainsHelp",#Chennai #ChennaiRainsHelp,13,
211,flyvenkat,"Parrys: pretty close to busstop n railway station, can accommodate 3/4 people. call 9962201978 #chennairains #Chennairainshelp #Chennai",#chennairains #Chennairainshelp #Chennai,9,
212,flyvenkat,Emergency contact numbers: https://www.facebook.com/memeschennai/posts/536142963218506 #ChennaiRains #chennaiFloods #ChennaiRainsHelp #Chennai,#ChennaiRains #chennaiFloods #ChennaiRainsHelp #Chennai,0,
213,flyvenkat,"Dr.Vignesh Raj (9790801234) helping people who need medical assistance at Saidapet, KK nagar #ChennaiRainsHelp #ChennaiRains #ChennaiFloods",#ChennaiRainsHelp #ChennaiRains #ChennaiFloods,10,
214,flyvenkat,Krishnamoorthi (9840062772) can accommodate 4-5 Males in Adyar #ChennaiRainsHelp #ChennaiFloods #ChennaiRains #Chennai,#ChennaiRainsHelp #ChennaiFloods #ChennaiRains #Chennai,3,
215,flyvenkat,sam (9894591714) can accommodate 1 male in Velachery #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,0,
216,flyvenkat,Bessimon Thankaraj (9566331769) can accommodate 2 males in Thiruvanmiyur RTO #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,3,
217,flyvenkat,"Saidapet: can accommodate 4 ppl, can provide food too. Contact info : 9444865471 #ChennaiRainsHelp #chennaiRains #ChennaiFloods #Chennai",#ChennaiRainsHelp #chennaiRains #ChennaiFloods #Chennai,7,
218,flyvenkat,Velacherry: can accomodate 5 members without food: Manoj Kumar(9790703730) #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai,28,
219,flyvenkat,Ppl whose home r flooded can come to Madras Christian college . Venue : examhall and Anderson hall #Chennai #ChennaiRainsHelp #ChennaiRains,#Chennai #ChennaiRainsHelp #ChennaiRains,1,
220,flyvenkat,Royapettah: SATHYAM CINEMAS will be opened for everyone tonight for stay #ChennaiRainsHelp #ChennaiRains #Chennai #ChennaiFloods,#ChennaiRainsHelp #ChennaiRains #Chennai #ChennaiFloods,2,
221,flyvenkat,"Old madras baking company offering food in TTK road, kasturibai Nagar (adyar) and Harrington road. #Chennai #chennairainshelp #chennaifloods",#Chennai #chennairainshelp #chennaifloods,1,
222,flyvenkat,"Can accomodate 10 ppl in poonamallee, kumanachavadi, kattupakkam, mangadu Kishore: 8754479924 #chennairainshelp #Chennai #Chennaifloods",#chennairainshelp #Chennai #Chennaifloods,2,
223,flyvenkat,"Mambalam: Accomodation for 2/3 people, can provide food and shelter : Gaurav: 9790930859 #ChennaiRains #ChennaiRainsHelp #Chennai",#ChennaiRains #ChennaiRainsHelp #Chennai,2,
224,flyvenkat,#Chennai helpline no.s: https://www.facebook.com/memeschennai/photos/a.254945728004899.1073741828.254941598005312/536111999888269/ #ChennaiRainsHelp #ChennaiRains #ChennaiFloods,#Chennai #ChennaiRainsHelp #ChennaiRains #ChennaiFloods,0,
225,flyvenkat,5000 food pkts ready @G.N chetty Road Jain Temple: Vineet Jain 9840426263/ Gaurav Jain 9841062626 #ChennaiRainsHelp #Chennai #chennaifloods,#ChennaiRainsHelp #Chennai #chennaifloods,2,
226,flyvenkat,"East tambaram: can accommodate 7 to 8 people, shelter for the night, contact Aswath 9677012340 #ChennaiRains #chennaiRainsHelp #Chennai",#ChennaiRains #chennaiRainsHelp #Chennai,39,
227,flyvenkat,@tvabhinav Paramjeet offering help!,,0,
228,flyvenkat,Near parrys. Can accommodate 10 people in my house: Rayeez ahmed (8939141233) #ChennaiRainsHelp #Chennai #ChennaiFloods #ChennaiRains,#ChennaiRainsHelp #Chennai #ChennaiFloods #ChennaiRains,59,
229,flyvenkat,Venuvampet: 3.5 km from velachery & 2.5 km from st. thomas mount: Paramjeet singh: 9843969710/9042105982 #Chennairainshelp #chennaifloods,#Chennairainshelp #chennaifloods,0,
230,flyvenkat,List of available places for accomodation: https://docs.google.com/spreadsheets/d/1rZc3e9scewKxbZBn0vfDqkxOTy_NJYUBSfsVPgnkmdY/htmlview?usp=sharing&amp;sle=true #Chennai #ChennaiFloods #ChennaiRains #chennaiRainsHelp,#Chennai #ChennaiFloods #ChennaiRains #chennaiRainsHelp,0,
231,flyvenkat,#Chennai #Chennaifloods #Chennairains #ChennaiRainsHelp,#Chennai #Chennaifloods #Chennairains #ChennaiRainsHelp,0,
232,flyvenkat,Kundrathur/Thiruneermalai can call Sarath Prasad (7299589582) for accommodation (3-4 people) #Chennai #ChennaiFloods #ChennaiRains,#Chennai #ChennaiFloods #ChennaiRains,0,
233,flyvenkat,Pammal: if any ppl need shelter they can come to my home my no is 9500164730 - Srinivasan Subramanian #Chennai #ChennaiFloods #ChennaiFloods,#Chennai #ChennaiFloods #ChennaiFloods,0,
234,flyvenkat,SRM UNIVERSITY IS ACCOMODATING PPL IN THEIR BUILDINGS. WHOEVER STRANDED IN GST #Chennai #ChennaiRains #ChennaiFloods,#Chennai #ChennaiRains #ChennaiFloods,0,
235,flyvenkat,Stranded in maraimalai nagar mahindra city s.p.koil ford? contact 9791308482 Ram for night stay/food #ChennaiRains #ChennaiFloods #chennai,#ChennaiRains #ChennaiFloods #chennai,77,
236,flyvenkat,"#Chennai #Chennairains #ChennaiFloods A team to help: Sonik -9840040155 (Purusaiwalkam), Kushal - 9884312122(Vepery)",#Chennai #Chennairains #ChennaiFloods,0,
237,flyvenkat,#Chennai for Emergency/Rescue/Need of Food text Or Call to 9841006786 / 7200005245. 24*7 Rescue team available. #ChennaiFloods #chennairains,#Chennai #ChennaiFloods #chennairains,4,
238,flyvenkat,NGO makeitbeat is involved in rescue operation in OMR. Anyone needs help in OMR contact 9500926789 #chennairains #ChennaiFloods #Chennai,#chennairains #ChennaiFloods #Chennai,0,
239,flyvenkat,any doctors in mudichur area? One pregnant lady in labour...no access to boat. Contact: 9940203871 #chennairains #ChennaiFloods #Chennai,#chennairains #ChennaiFloods #Chennai,5,
240,flyvenkat,"This #CyberMonday, make a difference in these #India rural children #Education: http://www.globalgiving.org/projects/ishavidhya",#CyberMonday #India #Education,0,
241,flyvenkat,"""To Begin, Begin"" – Wordsworth #TextAnalytics #Analytics #Word #DataScience #Data #DataAnalytics",#TextAnalytics #Analytics #Word #DataScience #Data #DataAnalytics,0,
242,flyvenkat,"That #moment when you click on an UFO called 'Moments' in Twitter, and it says 'Sorry, that page is not found!' LOL. @TwitterEng?",#moment,0,@TwitterEng
243,flyvenkat,"@CTrappe hahaha...unless i work, where will i get the content to write about ? ;-)",,0,@CTrappe
244,flyvenkat,@CTrappe Yeap. Just that need to find the right balance between Work and the Writing about the work :-) #contentmarketing,#contentmarketing,0,@CTrappe
245,flyvenkat,@CTrappe Hehe...tell me about it! :),,0,@CTrappe
246,flyvenkat,@artistexpress avoid fossil fuels? then can eat only raw fruits &amp; veggies.,,0,@artistexpress
247,flyvenkat,"Folks, do you like my tweets? :-)",,0,
248,flyvenkat,@tejujoshi31 Present now! :),,0,@tejujoshi31
249,flyvenkat,Here's MY #TrackOfTheDay: https://www.youtube.com/watch?v=0xA-oWnJAWA&amp;index=3&amp;list=PLxIPumcDtzc3X395IUfXqNLtkKCvxtGi4 #India #Tamil #Madhavan #Shalini #Chennai #Colors #Song #ARRahman #Music #Tamilnadu,#TrackOfTheDay #India #Tamil #Madhavan #Shalini #Chennai #Colors #Song #ARRahman #Music #Tamilnadu,0,
250,flyvenkat,You should read this @CERN: http://bigthink.com/ideafeed/if-you-think-science-is-the-enemy-you-dont-know-what-science-is #Science #Truth #CERN,#Science #Truth #CERN,0,@CERN
251,flyvenkat,@tejujoshi31 Nahin.,,0,@tejujoshi31
252,flyvenkat,@VibesAndSmiles Happy Birthday!,,0,@VibesAndSmiles
253,flyvenkat,Make this #BlackFriday a day of light for these #India rural #children by supporting their quality #Education: http://www.globalgiving.org/projects/ishavidhya,#BlackFriday #India #children #Education,0,
254,flyvenkat,Isha Vidhya in @GlobalGiving December campaign to raise funds for its rural schools! Donate : http://www.globalgiving.org/projects/ishavidhya #India #Education,#India #Education,0,@GlobalGiving
255,flyvenkat,@YourFriendRainy How are you my friend? :),,0,@YourFriendRainy
256,flyvenkat,And one of the best ways to do that is to support your sayings with data! #DataScience #Data,#DataScience #Data,5,
257,flyvenkat,Happy #Thanksgiving! Make a difference in these #India rural children #Education infrastructure: http://www.globalgiving.org/projects/ishavidhya,#Thanksgiving #India #Education,0,
258,flyvenkat,"If @AnupamPkher had said 'Bhai, if you feel fear, come home &amp; live till the environment is better', @aamir_khan would have felt safer. Hmm.",,0,@AnupamPKher @aamir_khan
259,flyvenkat,#Isha Vidhya students win 1st prize in #Silambam http://www.globalgiving.org/projects/ishavidhya/reports/?subid=66149 #Tamilnadu #Dharmapuri #Salem #GlobalGiving #Arts #India #Education,#Isha #Silambam #Tamilnadu #Dharmapuri #Salem #GlobalGiving #Arts #India #Education,0,
260,flyvenkat,Because you cared! : https://www.youtube.com/watch?v=Y1VPd5h-w_Q To engage: http://www.globalgiving.org/projects/ishavidhya #Isha #Vidhya #India #Rural #Education #Infrastructure,#Isha #Vidhya #India #Rural #Education #Infrastructure,0,
261,flyvenkat,"Displayed today, while the event was on Nov 12th! @TwitterAdsSG, is this your effective content marketing strategy?",,0,
262,flyvenkat,#Chennai please note,#Chennai,0,
263,flyvenkat,@IAmJohnSparks It's Sunday morning here in #India! I'm gonna be immersed in ma source code!,#India,0,@IAmJohnSparks
264,flyvenkat,Can't be said better!,,0,
265,flyvenkat,@SC2MIAMI lol. not necessarily. i'm not elastic either as u think. but i do.,,0,@SC2MIAMI
266,flyvenkat,@tejujoshi31 wow! but u still use twisted coaxial wires? what happened to wireless? oh wait..then they won't have anything to hug to! lol,,0,@tejujoshi31
267,flyvenkat,"@tejujoshi31 True! With social networks becoming context-specific with ad.s &amp; everything, they need to be with news &amp; expressions too!",,0,@tejujoshi31
268,flyvenkat,"@SC2MIAMI you can! just a little bit more everyday, and there you are! :)",,0,@SC2MIAMI
269,flyvenkat,@tejujoshi31 hahahaha...may be FB is trying to tell you something !,,0,@tejujoshi31
270,flyvenkat,And the key to remaining vital is #Yoga,#Yoga,0,
271,flyvenkat,"@Suman_Kher @tejujoshi31 there was a time when i was averse to those. now i step back, slow down &amp; watch. there's beauty in everything! :-)",,0,@Suman_Kher @tejujoshi31
272,flyvenkat,"Is this a valid CService @tatadocomo ? If my phone is switched off, why not send an SMS, tweet or a DM? #India",#India,0,@tatadocomo
273,flyvenkat,It has been 2 weeks since I raised my complaint with @tatadocomo social media. Still no response! I have never seen such an apathy! #India,#India,0,@tatadocomo
274,flyvenkat,"Once upon a time, I used to retweet people's sayings. Then I realized that there's nothing left to say. #justsaying",#justsaying,0,
275,flyvenkat,@Kimgee8 broadly..there are still universal terms which one cannot easily dictate. like gravity :-P.,,0,@Kimgee8
276,flyvenkat,"#Mytip4HealthyLife -&gt; Hatha #Yoga, #Pranayama, #Meditation",#Mytip4HealthyLife #Yoga #Pranayama #Meditation,3,
277,flyvenkat,"@TheRebelChick @cheecalodge very much want to #seizethekeys. mesmerized by Mooney Harbor, and like to park my future boat there sometime! :)",#seizethekeys,0,@TheRebelChick @cheecalodge
278,flyvenkat,@TheRebelChick where is this?,,0,@TheRebelChick
279,flyvenkat,I follow @airindiain because I want to see how they (will) recover from their losses. #India #AirIndia #Management,#India #AirIndia #Management,0,@airindiain
280,flyvenkat,@IAmJohnSparks Pineapple !,,0,@IAmJohnSparks
281,flyvenkat,@tejujoshi31 it's not being wise. only strong people have the guts to cry and grieve.,,0,@tejujoshi31
282,flyvenkat,"Happy #Diwali / #Deepavali ! Today, support these #India rural children #Education infrastructure: http://www.globalgiving.org/projects/ishavidhya",#Diwali #Deepavali #India #Education,0,
283,flyvenkat,The idea should be to prevent migration from the rural altogether! @PMOIndia @mygovindia #rural #MakeInIndia #India,#rural #MakeInIndia #India,0,@PMOIndia @mygovindia
284,flyvenkat,When did they increase the follow limit to 5000 in Twitter? Didn't know that!,,0,
285,flyvenkat,"Beef is a sensitive word in #India, so let's just say fleshy, not even meaty :-P",#India,0,
286,flyvenkat,It's for you @honeyviscous,,0,@honeyviscous
287,flyvenkat,@captain_speakin Good for the taste buds of many Indians. But Nestle is not a saint. :-),,0,@captain_speakin
288,flyvenkat,@nair_rinku now u know why ur boss does not want any rest for you ;-) :-P,,0,@nair_rinku
289,flyvenkat,@nair_rinku diwali sweet effect?,,0,@nair_rinku
290,flyvenkat,Crossed the 2000 following barrier! Yeh!!!,,0,
291,flyvenkat,"@tejujoshi31 it can't be more so wrong. They call it as 'Like' button :-P, but it has 'Love' icon, which stood for 'Favorite' before! lol",,0,@tejujoshi31
292,flyvenkat,Wishing everyone a very happy #Deepavali ! #Deepavali2015 #Diwali #DiwaliDilSe #India #FestivalofLights #Festival,#Deepavali #Deepavali2015 #Diwali #DiwaliDilSe #India #FestivalofLights #Festival,2,
293,flyvenkat,@CTrappe very true!,,0,@CTrappe
294,flyvenkat,@nair_rinku love or live?,,0,@nair_rinku
295,flyvenkat,@v_shakthi c'mon! :),,0,@v_shakthi
296,flyvenkat,@v_shakthi what do you think about my profile pic? what does it remind you of?,,0,@v_shakthi
297,flyvenkat,@nair_rinku because that's what carries your words to your loved ones.,,1,@nair_rinku
298,flyvenkat,What's up with #reputation management companies following me? :?,#reputation,0,
299,flyvenkat,"Thanks @Murugappa_Group for adding me to your #MakeInIndia list. Suggest you start initiatives in #Bihar, #UttarPradesh &amp; #WestBengal",#MakeInIndia #Bihar #UttarPradesh #WestBengal,0,@Murugappa_Group
300,flyvenkat,"So @BJPBiharState, it's going to be difficult #MakeInIndia in #Bihar ? (election results). Check your unemployment: https://liveandexpress.wordpress.com/2015/01/24/india-population-rural-unemployment-and-makeinindia/",#MakeInIndia #Bihar,0,@BJPBiharState
301,flyvenkat,Just wait till I fly WITHOUT the #jetpack :-P : http://mashable.com/2015/11/05/jetman-airbus-a380/?utm_cid=mash-com-fb-uk-link#26dAQfjtK8qE #Mashable #Emirates #Dubai @mashable @emirates @dubaitourism,#jetpack #Mashable #Emirates #Dubai,0,@mashable @emirates @dubaitourism
302,flyvenkat,Tumultuous is what I'm missing :-P,,0,
303,flyvenkat,#Bangalore / #Bengaluru,#Bangalore #Bengaluru,0,
304,flyvenkat,"FlipKart, Amazon, SnapDeal ... #Deepavali2015 #AvoidTraffic #Bangalore #Bengaluru #BangaloreTraffic",#Deepavali2015 #AvoidTraffic #Bangalore #Bengaluru #BangaloreTraffic,0,
305,flyvenkat,@Flipkart / @amazon / @snapdeal #deepavali2015,#deepavali2015,0,@Flipkart @amazon @snapdeal
306,flyvenkat,#Bangalore / #Bengaluru,#Bangalore #Bengaluru,0,
