,username,tweets,hashtags,retweets,mentions
406,ArchanaArchuu,"31 packets of sanitary napkins is available.contact Arun Siddarth 8056271046 Gokul Shankar -9176951301 Taylors road, Kilpauk. #ChennaiMicro",#ChennaiMicro,15,
407,ArchanaArchuu,"மருத்துவர்கள் விபரம் Aavadi, Ambattur Dr.Ganesh9176210077 Anna Nagar W -Dr.Karthik Narayan9841279891 KodambakkamDr. Mehar Prasad 9840652317",,23,
408,ArchanaArchuu,"மருத்துவர்கள் விபரம் Thiruvallikeni - Dr.Rahman - 9840177675 Dr. Venkat -9840032323 T. Nagar - Dr.Naveen - 9629577263,Dr. Vidya - 9840176058",,12,
409,ArchanaArchuu,மருத்துவர்கள் விபரம் Dr. Vivekanandharaj - 9600014740 Royapettai - Dr. Radhika balasubramanian - Royapuram - Dr. Rahul - 9944611395,,1,
410,ArchanaArchuu,மருத்துவர்கள் விபரம் Mylapore -Dr.Vetri Vendhan -9884013785 Ezhumboor -Dr.Matthews - 9444126169 Thiruvotriyoor -Dr.Anbsuselvan - 9840193035,,8,
411,ArchanaArchuu,#Sanitary napkins Contact Peer Shadiq They have ordered 25000 napkins from #Theni yesterdayU can try whatsapp too +91 98402 32595 #VERIFIED,#Sanitary #Theni #VERIFIED,7,
412,ArchanaArchuu,திருநெல்வேலியில் உள்ளவர்கள் உதவி பொருட்கள் கொடுக்க அனுகவும் shashank 9941220384 he will come and collect #ChennaiRainsHelp #ChennaiMicro,#ChennaiRainsHelp #ChennaiMicro,18,
413,ArchanaArchuu,தண்ணீர் தேவைக்கு அனுகவும் 200 water bottles available at #pallikaranai Siva 9500579590 #ChennaiRainsHelp #ChennaiMicro #ChennaiFloods,#pallikaranai #ChennaiRainsHelp #ChennaiMicro #ChennaiFloods,18,
414,ArchanaArchuu,"கடலூரில் உணவு தேவைக்கு அனுகவும் #verified 500,food packets,available-lunch-@cuddalore-contact-9986851669, #CuddaloreRains #SaveCuddalore",#verified #CuddaloreRains #SaveCuddalore,19,@Cuddalore
415,ArchanaArchuu,Volunteers travelling from chennai to cuddalore pls come through puducherry warehouse available outside cuddalore plscall Niranjan9786849694,,12,
416,ArchanaArchuu,"மழை வெள்ளம் கற்று தந்த பாடம் - ""ஒருவருக்கொருவர் உதவுவோம்,ஒன்றாக வளருவோம்""",,12,
417,ArchanaArchuu,ST Courier மற்றும் Franch Express Courier நிவாரண பொருட்கள் அனுப்ப கட்டணமில்லா சேவை அறிவித்துள்ளது.#VERIFIED #ChennaiMicro @Thalaking7,#VERIFIED #ChennaiMicro,27,@Thalaking7
418,ArchanaArchuu,நீலாங்கரை சாந்தி மருத்துவமனை அருகில் நிறைய குடும்பங்கள் அடிப்படை உதவி இல்லாமல் இருக்கிறார்கள்.அவசரம்.#VERIFIED Contact 9629153760,#VERIFIED,43,
419,ArchanaArchuu,@riyazactor @gopalbalaji தண்ணீர் தேவைக்கு அனுகவும் For water requirements contact: 893907789- Vishnu,,2,@gopalbalaji
420,ArchanaArchuu,"பால் தேவைக்கு அனுகவும்/Milk available in NKT girls school,behind ice house police station 9003223663 #ChennaiMicro https://twitter.com/V2Cinemas/status/673389298893193216",#ChennaiMicro,12,
421,ArchanaArchuu,தொலைபேசியில் மருத்துவ குறிப்புகள் அளிக்க மருத்துவர் தயாராக உள்ளார் அனுகவும் Dr Sheik 9025062513 #ChennaiRainsHelp,#ChennaiRainsHelp,18,
422,ArchanaArchuu,"@Arunadann sure,it can be diverted to North Chennai,pls contact-7667661866 and let know exactly which part of N.Chennai needs food",,3,@Arunadann
423,ArchanaArchuu,@jaindd2002 @sheikdaewood @Thalaking7 @Sugu_off @TrollywoodTamil ok thanks,,0,@jaindd2002 @sheikdaewood @Thalaking7 @Sugu_off @TrollywoodTamil
424,ArchanaArchuu,தண்ணீர் தேவைக்கு அனுகவும்/water requirements call:893907789- Vishnu #ChennaiRainsHelp #ChennaiMicro #ChennaiFloods,#ChennaiRainsHelp #ChennaiMicro #ChennaiFloods,12,
425,ArchanaArchuu,"பூசாரி பாலம் மக்கள் சாப்பிட்டு 2 நாளுக்கு மேல ஆக போகுது,தயவு செய்து உதவி செய்யுங்கள் #கடலூர் +919655787076 #SaveCuddalore #cuddaloremicro",#SaveCuddalore #cuddaloremicro,21,
426,ArchanaArchuu,பெண்களின் Sanitary napkins தேவைக்கு அனுகவும் Soumya 98849-97766 #ChennaiRainsHelp #ChennaiMicro @Jaitwits @bala6363 @Thalaking7,#ChennaiRainsHelp #ChennaiMicro,13,@Jaitwits @bala6363 @Thalaking7
427,ArchanaArchuu,@sheikdaewood @silverscreenin contact number please,,0,@sheikdaewood @silverscreenin
428,ArchanaArchuu,மருத்துவ உதவிக்கு தயாராக உள்ள சென்னை மருத்துவர்கள் அலைபேசி எண்கள் - பகிரவும் #ChennaiRainsHelp @Jaitwits @Thalaking7,#ChennaiRainsHelp,9,@Jaitwits @Thalaking7
429,ArchanaArchuu,"@raghupathiarun @Troll_Cinema oops sorry about that, will change ",,0,@RaghupathiArun @Troll_Cinema
430,ArchanaArchuu,Thanks for your concern .... I'm safe &amp; doing good https://twitter.com/mrkurumban/status/673333996374392832,,2,
431,ArchanaArchuu,"உணவு தேவை பகிரவும் 200 ppl need lunch&dinner today at Sadhanandhapuram,Perungalathur Arun-93666 66166 @Thalaking7",,13,@Thalaking7
432,ArchanaArchuu,மிக அவசரம் சென்னை-திருச்சி Ambulance தேவை shift DeadCancer Patient from Chennai KoratturTrichy.Sudharsan 9500527378 https://twitter.com/troll_cinema/status/673364333389324289,,35,
433,ArchanaArchuu,@sheikdaewood @Thalaking7 @Sugu_off @LeenaRani_L thanks ,,2,@sheikdaewood @Thalaking7 @Sugu_off @LeenaRani_L
434,ArchanaArchuu,@riyazactor thanks riyaz,,0,
435,ArchanaArchuu,தாம்பரத்தில் மதிய உணவு தயாராகுகிறது அனுகவும்ChickenBiriyani gettin ready in #Sembakkam&amp;Tambaram Call 9952001888,#Sembakkam,5,
436,ArchanaArchuu,Medicines and medical supplies available in Chetpet.Call Merlia 919566104919 @Thalaking7 @Jaitwits #ChennaiMicro https://twitter.com/thalaking7/status/673350959297261568,#ChennaiMicro,10,@Thalaking7 @Jaitwits
437,ArchanaArchuu,@nrshrivatsan @arj_90 thanks ,,0,@nrshrivatsan @arj_90
438,ArchanaArchuu,"மதுரையிலிருப்பவர்கள் நிவாரன பொருட்கள் கொடுக்க அனுகவும் 9944067371,7502475022,9344 152847,9842859360,9994696106",,11,
439,ArchanaArchuu,FOOD NEEDED IN CUDDALORE AT POOSARI PALAM PLS CALL 9655787076 #CuddaloreRains #SaveCuddalore @MMSUNLOTUS @Thalaking7,#CuddaloreRains #SaveCuddalore,17,@MMSUNLOTUS @Thalaking7
440,ArchanaArchuu,@Thalaking7 t.metronidazole -400 mg adult c.doxy1500 tablets c.amoxy1500 tablets.Para and amoxicillinsyrup callDr. Navneeth Selvan9789693310,,1,@Thalaking7
441,ArchanaArchuu,மருத்துவ முகாமிற்கு மருந்து தேவை உதவவும்t.metronidazole -400 mg adult c.doxy-1500 tablets contact Dr. Navneeth Selvan-9789693310 @Thalaking7,,7,@Thalaking7
442,ArchanaArchuu,@nrshrivatsan can you please ask them to contact Perambur prem @Jaitwits @Thalaking7 @bala6363,,0,@nrshrivatsan @Jaitwits @Thalaking7 @bala6363
443,ArchanaArchuu,VOLUNTEERS AVAILABLE FROM TODAY AFTERNOON THEIR CONTACTS 9677259531 shaswath sekar 9791164077 #ChennaiRainsHelp #ChennaiMicro @Jaitwits,#ChennaiRainsHelp #ChennaiMicro,11,@Jaitwits
444,ArchanaArchuu,#Food_alert Madras Food Helpline please contact 9841270904/ 60802 #ChennaiRainsHelp #ChennaiMicro @Jaitwits @Thalaking7 @bala6363,#Food_alert #ChennaiRainsHelp #ChennaiMicro,8,@Jaitwits @Thalaking7 @bala6363
445,ArchanaArchuu,URGENT VOLUNTEERS NEEDED IN NORTH CHENNAI PLS Contact Perambur Naren's team at 9840293949 #ChennaiRainsHelp @Jaitwits @Thalaking7 @bala6363,#ChennaiRainsHelp,16,@Jaitwits @Thalaking7 @bala6363
446,ArchanaArchuu,@nrshrivatsan @Jaitwits oh ok ,,0,@nrshrivatsan @Jaitwits
447,ArchanaArchuu,@nrshrivatsan @Jaitwits @Thalaking7 @bala6363 thanks for the update,,0,@nrshrivatsan @Jaitwits @Thalaking7 @bala6363
448,ArchanaArchuu,@nrshrivatsan @Jaitwits ok ,,0,@nrshrivatsan @Jaitwits
449,ArchanaArchuu,VOLUNTEERS IN CHENNAI & CUDDALORE PLS READ THIS #ChennaiRainsHelp #SaveCuddalore @Jaitwits @Thalaking7 @bala6363,#ChennaiRainsHelp #SaveCuddalore,10,@Jaitwits @Thalaking7 @bala6363
450,ArchanaArchuu,"NORTH CHENNAI VOLUNTEERS INFORMATIONcandles, mosquito repellent coils, match box.Deepan:9941838432,7812888288 #ChennaiRainsHelp @Jaitwits",#ChennaiRainsHelp,4,@Jaitwits
451,ArchanaArchuu,"Lemon rice & pooris available for 50 people in MAK school KKnagar, pls pick up -whatsapp Mithun at 7810064915 #ChennaiRainsHelp @Jaitwits",#ChennaiRainsHelp,24,@Jaitwits
452,ArchanaArchuu,காலை உணவிற்கு அனுகவும்:For breakfast pls call Poonamallee. Ph. 9900355990 #ChennaiRainsHelp #ChennaiMicro @Jaitwits @Thalaking7 @bala6363,#ChennaiRainsHelp #ChennaiMicro,19,@Jaitwits @Thalaking7 @bala6363
453,ArchanaArchuu,Food pick up available #ChennaiRainsHelp pls share @Jaitwits @Thalaking7 @bala6363 #ChennaiMicro,#ChennaiRainsHelp #ChennaiMicro,6,@Jaitwits @Thalaking7 @bala6363
454,ArchanaArchuu,"தாம்பரத்தில் பால் தேவைக்கு அனுகவும் milk available old perungalathur, #tambaram Contact no-9962406502( Mr. SRINIVAS) @Jaitwits @bala6363",#tambaram,11,@Jaitwits @bala6363
455,ArchanaArchuu,VOLUNTEERS needed IN KUTINJIPAADI/CUDDALORE contact M.TAMILSELVAN SS SUPER MARKET KURINJIPAADI:9442258573 Jothi : 8870677388 @Jaitwits,,12,@Jaitwits
456,ArchanaArchuu,காலை உணவிற்கு அனுகவும் #FOOD_ALERT Food available in vadapalani919880802211 #verified #ChennaiRainsHelp @Jaitwits @bala6363 @Thalaking7,#FOOD_ALERT #verified #ChennaiRainsHelp,10,@Jaitwits @bala6363 @Thalaking7
457,ArchanaArchuu,"@nrshrivatsan no it's resolved, deleting it ",,0,@nrshrivatsan
458,ArchanaArchuu,"20 மருத்துவர்கள் சைதாப்பேட்டையில் தங்க இடம் தேவைUrgent-place to stay for 20 doctors,tonight.Call 9840 522750-DR Jayashri #VERIFIED",#VERIFIED,31,
459,ArchanaArchuu,@bala6363 @Rishan_s @Jaitwits @Thalaking7 @kartikkm ok then will make it to 20,,0,@bala6363 @Rishan_s @Jaitwits @Thalaking7 @kartikkm
460,ArchanaArchuu,@bala6363 @Jaitwits @Thalaking7 thanks bala ,,0,@bala6363 @Jaitwits @Thalaking7
461,ArchanaArchuu,@AryaSurez yes ,,0,@AryaSurez
462,ArchanaArchuu,@nishaONnisaa cc @Jaitwits @bala6363,,0,@Jaitwits @bala6363
463,ArchanaArchuu,@bala6363 @kartikkm @Jaitwits @Thalaking7 ok sure ,,0,@bala6363 @kartikkm @Jaitwits @Thalaking7
464,ArchanaArchuu,@Rishan_s pls check this can accommodate 30 in Adambakkam. Whatsapp 9841098388 in 2 houses.,,0,@Rishan_s
465,ArchanaArchuu,@kartikkm @bala6363 @Jaitwits @Thalaking7 thanks cc @Rishan_s,,0,@kartikkm @bala6363 @Jaitwits @Thalaking7 @Rishan_s
466,ArchanaArchuu,@Jaitwits @Thalaking7 @bala6363 oh you posted already... Ok then will check with them,,0,@Jaitwits @Thalaking7 @bala6363
467,ArchanaArchuu,@dneshpolice ,,0,@dneshpolice
468,ArchanaArchuu,@navi_n ,,0,@navi_n
469,ArchanaArchuu,சாலிகிராமத்தில் நாளை காலை உணவிற்கு அனுகவும் #Saligramam #breakfast available tomorrow for 500 people call7401697532,#Saligramam #breakfast,14,
470,ArchanaArchuu,Cc @Jaitwits @Thalaking7 @bala6363,,7,@Jaitwits @Thalaking7 @bala6363
471,ArchanaArchuu,மருத்துவர்கள் இன்றிரவு தங்குவதற்கு இடம் தேவை உதவவும் Call 9840522750 -DrJayashri #Doctors need place to stay 2nyt,#Doctors,9,
472,ArchanaArchuu,HUMANITY STILL EXISTS/ மனிதநேயத்திற்கு தலைவணங்குகிறோம்,,28,
473,ArchanaArchuu,@ArchanaArchuu they need food for TOMORROW,,2,@ArchanaArchuu
474,ArchanaArchuu,"MGR nagar and Soolapaalam area 700 ppl at Govt. Hr. Sec. School, MGR nagar FOOD NEEDED THERE PLS CALL 9787707118 9445695789 9551787566",,14,
475,ArchanaArchuu,கடலூரில் நிவாரன பெருட்கள் விநயோகிக்க உதவி தேவை Cuddalore tomorrow. Needed volunteers contact. Ebenezer9500444848 Praba9600998465 @Jaitwits,,25,@Jaitwits
476,ArchanaArchuu,@im_bahavathar19 @prabhur123 ,,0,@im_bahavathar19 @prabhur123
477,ArchanaArchuu,"@balajimoorthy @Jaitwits @Thalaking7 @bala6363 @Parames21456005 270 food packets available there , they need volunteers to distribute",,0,@balajimoorthy @Jaitwits @Thalaking7 @bala6363 @Parames21456005
478,ArchanaArchuu,"FOOD AVAILABILITY IN Tambaram உணவு தேவைக்கு அனுகவும் 8939134400,80 56167516 #ChennaiRainsHelp #ChennaiMicro @Jaitwits @bala6363 @Thalaking7",#ChennaiRainsHelp #ChennaiMicro,10,@Jaitwits @bala6363 @Thalaking7
479,ArchanaArchuu,நாளை காலை உணவுதேவைக்கு அனுகவும் #Verified food at Ambattur for 2500 ppl Contact Nethaji- 9004044303 #ChennaiRainsHelp @Jaitwits @Thalaking7,#Verified #ChennaiRainsHelp,23,@Jaitwits @Thalaking7
480,ArchanaArchuu,"#ChennaiRainsHelp HelpECR Drowned villagescontact father Leo DomnicSt.Mary's http://Mat.School, Mamallapuram contact number 9941111169",#ChennaiRainsHelp,10,
481,ArchanaArchuu,கடலூரில் தங்கும் வசதி உள்ளது #CUDDALORE UPDATE : Two wedding halls ready to accommodate more than 500 people CONTACT :AJISH - 8678973010,#CUDDALORE,28,
482,ArchanaArchuu,@im_bahavathar19 @prabhur123 sure will delete it thanks,,0,@im_bahavathar19 @prabhur123
483,ArchanaArchuu,Thanks ,,0,
484,ArchanaArchuu,@riyazactor got your point but their rescue activities and help should be recognized too,,0,
485,ArchanaArchuu,"Real Heroes RJBALAJI Sidharth ,Vishal , இசைஞானி Illayaraja !!! God bless! மனமார்ந்த பாராட்டுக்கள் ",,23,
486,ArchanaArchuu,@Thalaking7 cha cha only till Monday,,0,@Thalaking7
487,ArchanaArchuu,Thank you so much ,,0,
488,ArchanaArchuu,@Thalaking7 sure ungalku illatha leave a ,,0,@Thalaking7
489,ArchanaArchuu,@actor_vaibhav thanks ,,0,@actor_vaibhav
490,ArchanaArchuu,இலவச மருத்துவ முகாம் -சத்யம் சினிமாஸ் MEDICAL CAMP TOMORROW IN SATHYAM CINIMAS TOMORROW #ChennaiRainsHelp @Jaitwits https://twitter.com/actor_vaibhav/status/673177389245988864,#ChennaiRainsHelp,9,@Jaitwits
491,ArchanaArchuu,மதுரைக்கு செல்ல அனுகவும் Senthil 9994608010 those who want to go to MADURAI PLS CALL @Jaitwits @Thalaking7 @bala6363,,8,@Jaitwits @Thalaking7 @bala6363
492,ArchanaArchuu,@riyazactor @SenthilK86 thanks a lot ,,0,@SenthilK86
493,ArchanaArchuu,மதுரைக்கு செல்ல 2 பேருக்கு காரில் இடம் உள்ளது அனுகவும் - @riyazactor @Thalaking7 @Jaitwits @bala6363,,7,@Thalaking7 @Jaitwits @bala6363
494,ArchanaArchuu,@riyazactor @SenthilK86 can you please give contact number,,0,@SenthilK86
495,ArchanaArchuu,@shankaraa @Jaitwits @Thalaking7 sure thanks . Good night,,0,@shankaraa @Jaitwits @Thalaking7
496,ArchanaArchuu,@riyazactor @aditi1231 couldn't get you,,0,@aditi1231
497,ArchanaArchuu,@Thalaking7 @Jaitwits @bala6363 maybe in the morning if anyone available there would be helpful,,0,@Thalaking7 @Jaitwits @bala6363
498,ArchanaArchuu,Happy to know https://twitter.com/thalaking7/status/673186285884866560,,1,
499,ArchanaArchuu,@prabhur123 thanks,,0,@prabhur123
500,ArchanaArchuu,Royapettah பொருட்கள் விநயோகிக்க உதவி தேவைvolunteers to distribute it anyone there 98-40-483955 @Jaitwits @Thalaking7,,10,@Jaitwits @Thalaking7
501,ArchanaArchuu,@Jaitwits @Thalaking7 haha ,,0,@Jaitwits @Thalaking7
502,ArchanaArchuu,@karthik36757067 @Jaitwits @PriyaAnand @Actor_Akhil1 @archanakalpathi deleted ,,0,@Jaitwits @PriyaAnand @Actor_Akhil1 @archanakalpathi
503,ArchanaArchuu,ANY VOLUNTEERS AVAILABLE IN TAMBARAM TO DISTRIBUTE FOOD @Jaitwits @Thalaking7 @bala6363,,13,@Jaitwits @Thalaking7 @bala6363
504,ArchanaArchuu,@bala6363 @Jaitwits ,,0,@bala6363 @Jaitwits
505,ArchanaArchuu,@Jaitwits @Thalaking7 @bala6363 RT pls MEDICAL HELP FOR A PREGNANT LADY IN MUDICHUR 9940203871 https://twitter.com/prabhur123/status/673179643990642689,,1,@Jaitwits @Thalaking7 @bala6363
506,ArchanaArchuu,@sheikdaewood thanks ,,0,@sheikdaewood
507,ArchanaArchuu,உணவு தேவைக்கு அனுகவும்More Than 5000 food packets ready to Distribute VineetJain-9840426263 & GauravJain 9841062626,,7,
508,ArchanaArchuu,அவசரமாக இரத்தம் தேவை Emergency Need blood (B-)14yrsgirl in kumaran hospital near sangam cinemas.7667754321 @bala6363 https://twitter.com/smritigitpal/status/673172247507550208,,9,@bala6363
509,ArchanaArchuu,Mobile recharge available Rs 30 recharge for 200 ppl.Text/Tweet ur details to 7708550037.No misuse pls @Thalaking7 https://twitter.com/sarath_uigiuigi/status/673172346362925056,,11,@Thalaking7
510,ArchanaArchuu,@sheikdaewood thanks ,,0,@sheikdaewood
511,ArchanaArchuu,@bala6363 yes bala just now had my dinner thanks for asking,,0,@bala6363
512,ArchanaArchuu,தாளை மருத்துவ முகாம் #MEDICALCAMP at #GRTgrand hotel in Tnagar #ChennaiRainsHelp @Jaitwits @Thalaking7 @bala6363,#MEDICALCAMP #GRTgrand #ChennaiRainsHelp,7,@Jaitwits @Thalaking7 @bala6363
513,ArchanaArchuu,Bangalore ppl if you like to contribute for Chennai relief pls contact Sneha 9962830201.#ChennaiRainsHelp @Jaitwits https://twitter.com/aidoffered/status/673164807164575744,#ChennaiRainsHelp,7,@Jaitwits
514,ArchanaArchuu,புழால் பூன்டி திருவள்ளூர் பகுதிகளில் உதவி தேவை #ChennaiRainHelps #ChennaiVolunteer,#ChennaiRainHelps #ChennaiVolunteer,6,
515,ArchanaArchuu,நீலாங்கரையில் உணவு உள்ளது அனுகவும்750 food packets still available with in neelangarai.Contact 9047240000 @Jaitwits https://twitter.com/riyazactor/status/673163927006543872,,8,@Jaitwits
516,ArchanaArchuu,பொன்னேரி பகுதியில் மீட்பு பணிகளுக்கு உதவி தேவை. Pl Call Ashok 9003123456 @Jaitwits @Thalaking7 @bala6363,,4,@Jaitwits @Thalaking7 @bala6363
517,ArchanaArchuu,@Jaitwits @Thalaking7 thanks Ajay great,,0,@Jaitwits @Thalaking7
518,ArchanaArchuu,@Thalaking7 pls text that whatsapp number they will give you the location details,,0,@Thalaking7
519,ArchanaArchuu,@sheikdaewood @Rishan_s thanks,,0,@sheikdaewood @Rishan_s
520,ArchanaArchuu,நாளை காலை உணவிற்கு அனுகவும் Food available for tomorrow morning.Contact Shashank 9715999111 @Jaitwits @Thalaking7,,6,@Jaitwits @Thalaking7
521,ArchanaArchuu,காஞ்சிபுரம் பகுதியில் மருத்துவ உதவிக்கு அனுகவும் Pregnancy at Kanchipuram Dt Dr Rahul will help you at 8056511266. https://twitter.com/fastudious/status/673158137814245376,,15,
522,ArchanaArchuu,@sheikdaewood @Thalaking7 @Sugu_off @news7tamil thanks ,,0,@sheikdaewood @Thalaking7 @Sugu_off @news7tamil
523,ArchanaArchuu,@riyazactor @Rajeshcs1980 @Chinmayi ,,0,@Rajeshcs1980 @Chinmayi
524,ArchanaArchuu,VOLUNTEERS_NEEDED to #NorthMadras #Pleasehelpforchennai Any assistance &amp;volunteers available please call 9176111400 @Jaitwits @Thalaking7,#NorthMadras #Pleasehelpforchennai,9,@Jaitwits @Thalaking7
525,ArchanaArchuu,400 breakfast packets needed tomorrow at 8 AM. volunteers available to distribute. Pls provide food WhatsApp 9176053675 #ChennaiRainsHelp,#ChennaiRainsHelp,9,
526,ArchanaArchuu,SHOPS AND BHARAT PETROL BUNK ARE OPEN IN VELACHERY BYPASS RD #ChennaiRainsHelp #ChennaiVolunteer @Jaitwits @bala6363 https://twitter.com/thepayon/status/673154758094413824,#ChennaiRainsHelp #ChennaiVolunteer,4,@Jaitwits @bala6363
527,ArchanaArchuu,"மீட்பு பணிகளுக்கு அனுகவும் #NDRF Chennai Flood Helpline no. 011-24363260 ,9711077372 #ChennaiRainsHelp",#NDRF #ChennaiRainsHelp,13,
528,ArchanaArchuu,Contact VISHNU 9600429888 AT TRIPLICANE FOR IDLY & dosa #ChennaiRainsHelp #ChennaiVolunteer,#ChennaiRainsHelp #ChennaiVolunteer,10,
529,ArchanaArchuu,இட்லி தோசை மாவு தேவைக்கு அனுகவும் - Triplicane FOOD AVAILABLE #ChennaiRainsHelp #ChennaiMicro,#ChennaiRainsHelp #ChennaiMicro,18,
530,ArchanaArchuu,@riyazactor @Rajeshcs1980 @Chinmayi glad to know thanks for letting us know,,0,@Rajeshcs1980 @Chinmayi
531,ArchanaArchuu,CUDDALORE DOCTORS CONTACT NUMBERS Dr.Saravanan 9842775242 Vetri 9894575356 #SaveCuddalore #CuddaloreRains,#SaveCuddalore #CuddaloreRains,13,
532,ArchanaArchuu,MEDICAL ASSISTANCE FOR A PREGNANT LADY any doctors in mudichur area? #Contact: 9940203871 #ChennaiRainsHelp,#Contact #ChennaiRainsHelp,11,
533,ArchanaArchuu,"Logging off , taking a short break @Jaitwits @Thalaking7 please keep up your great work stay safe everyone",,0,@Jaitwits @Thalaking7
534,ArchanaArchuu,@arniladoc12 atleast 100 packets,,0,@arniladoc12
535,ArchanaArchuu,@pratheep_pj @Jaitwits ok ,,0,@Jaitwits
536,ArchanaArchuu,@arniladoc12 will check how much they need,,0,@arniladoc12
537,ArchanaArchuu,#MILK AVAILABLE I have 100 packet boiled milk in villivakkam please do let me know wre it is need 9884510313 #ChennaiRainsHelp @Jaitwits,#MILK #ChennaiRainsHelp,24,@Jaitwits
538,ArchanaArchuu,@Ksheesays @Karaboondi @deepicasso @stingingnittle @Jaitwits thanks ,,0,@Ksheesays @Karaboondi @deepicasso @Jaitwits
539,ArchanaArchuu,FOR HELPIN CUDDALORE PLS CALL கடலூரில் உதவிக்கு 9944422143 அஜய் / 9994943318 சுரேன் / 9514936807 அமர் #SaveCuddalore,#SaveCuddalore,19,
540,ArchanaArchuu,மருத்துவ உதவிக்கு அனுகவும் We have two doctors who can help Any relief camp need us. Ping me at 9841355548 @Jaitwits,,14,@Jaitwits
541,ArchanaArchuu,FOOD AVAILABLE IN VELACHERY CALL SACHIN 9840057577 #ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro @Jaitwits https://twitter.com/thoatta/status/673046101423865858,#ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro,7,@Jaitwits
542,ArchanaArchuu,#Neyveli People who wish to contribute cuddalore pls contact Sathish Srinivasan 9677497295 Yogesh Ravi 9789253680 Mukesh Kumar 9952758251,#Neyveli,11,
543,ArchanaArchuu,உடனடியாக பால் அல்லது பால் பவுடர் தேவை.சேத்துபேட் லேடி ஆண்டாள் பள்ளிக்கு கொண்டு வாங்க.. சாலை நல்லாருக்கு..அவசரம் 9940230773 #ChennaiVolunteer,#ChennaiVolunteer,57,
544,ArchanaArchuu,"ANYONE INWEST TAMBARAMPLS HELP HIMTO CONTACTHIS FMLY No 12Harini Enclave,CTO colony,3rd Streetextension,lakshmipuram",,4,
545,ArchanaArchuu,@Thalaking7 #ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro #ChennaiFloods https://twitter.com/aidoffered/status/673045315075760128,#ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro #ChennaiFloods,2,@Thalaking7
546,ArchanaArchuu,"VOLUNTEERS aVlbl 9884563836 dinesh Mukesh-9952088436 can deliver toVillivakkam,Anna Nagar&Nungambakkam @Thalaking7",,5,@Thalaking7
547,ArchanaArchuu,ஐய்யனாவரத்தில் உணவு தயாராக உள்ளது 50 Freshly made food packets will be available Ayyanavaram.+919003284906,,3,
548,ArchanaArchuu,@itzEniyavan good,,0,
549,ArchanaArchuu,Tnagar ல் உதவிக்கு அனுகவும் 9445161875 for any help in T-Nagar. Can reach anywhere in Chennai #ChennaiRainsHelp,#ChennaiRainsHelp,8,
550,ArchanaArchuu,NORTH CHENNAI VOLUNTEERS AVAILABLEவடசென்னை உதவிக்கு Bharath 9962294814 Prabhu 9841223936 Waiting with 10 members,,3,
551,ArchanaArchuu,VOLUNTEERS AVAILABLE: please RT contact 9940298902 #ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro @Jaitwits https://twitter.com/aidoffered/status/673025597593923584,#ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro,10,@Jaitwits
552,ArchanaArchuu,உணவு எடுத்துச்செல்ல தாம்பரத்தில் உதவி தேவை Call 9087709494 #ChennaiMicro #ChennaiRainsHelp #ChennaiVolunteer https://twitter.com/aidoffered/status/673039658733797376,#ChennaiMicro #ChennaiRainsHelp #ChennaiVolunteer,15,
553,ArchanaArchuu,"Pls send supplies to BIG FM, Kodambakkam High Rd, Nungambakkam, Chennai, Tamil Nadu 600034 Phone:044 3918 3619",,6,
554,ArchanaArchuu,"Volunteer தொடர்பு விவரம் NRDF and Army help line - 9500037711 , 9445190010 and Roshan - 9940059475 (Volunteer)",,6,
555,ArchanaArchuu,Cc @Thalaking7,,2,@Thalaking7
556,ArchanaArchuu,சென்னை லயோலா கல்லூரியில் தங்கும் வசதி உள்ளது Call Kaviarasu 9600118052 Pls share #ChennaiVolunteer @Jaitwits,#ChennaiVolunteer,8,@Jaitwits
557,ArchanaArchuu,பல்லவாக்கத்தில் மருத்துவ உதவிக்கு அனுகவும் 04424490073 Dr Latha & Sai Kishore #ChennaiRainsHelp #ChennaiVolunteer https://twitter.com/aidoffered/status/673031850089025536,#ChennaiRainsHelp #ChennaiVolunteer,4,
558,ArchanaArchuu,உணவு தேவைக்கு அனுகவும் Jeeva 9791458845 #ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro @Jaitwits @Thalaking7 https://twitter.com/aidoffered/status/673034680686370816,#ChennaiRainsHelp #ChennaiVolunteer #ChennaiMicro,8,@Jaitwits @Thalaking7
559,ArchanaArchuu,Good job stay safe @Thalaking7 https://twitter.com/thalaking7/status/673038671411417089,,0,@Thalaking7
560,ArchanaArchuu,@iamVikramPrabhu Volunteers in Cuddalore #verified Gopi Nath -9962322240 Sakthi Saravanan -9751000763 Pratheep Zen -9790570263,#verified,1,@iamVikramPrabhu
561,ArchanaArchuu,"@iamVikramPrabhu volunteers assemble at Vignesh marriage hall, manjakuppam near clock tower.CUDDALORE contact Kavi91 98942 69947",,3,@iamVikramPrabhu
562,ArchanaArchuu,@Jaitwits that's ok Ajay thanks ,,0,@Jaitwits
